full_date,date,weekday,time,mood,activities,note
2019-02-13,13 February,Wednesday,1:17 pm,good,"ate out | Meal | friends | teaching",""
2019-02-12,12 February,Tuesday,10:57 pm,good,"friends | drinking | sport",""
2019-02-12,12 February,Tuesday,6:52 pm,good,"ate out | Meal | TV | commute | teaching",""
2019-02-12,12 February,Tuesday,1:00 pm,good,"ate out | Meal | friends | teaching",""
2019-02-11,11 February,Monday,10:46 pm,grand,"friends | TV | browsing | drinking",""
2019-02-11,11 February,Monday,6:00 pm,good,"Dessert | ate in | Meal | friends | TV",""
2019-02-11,11 February,Monday,5:16 pm,grand,"Thảo | gaming | holiday",""
2019-02-10,10 February,Sunday,10:45 pm,good,"ate out | Meal | Thảo | gaming",""
2019-02-10,10 February,Sunday,6:00 pm,good,"ate out | Meal | sex | Thảo | TV | hungover | walk | holiday",""
2019-02-10,10 February,Sunday,1:07 pm,good,"sex | Thảo | hungover | holiday",""
2019-02-09,9 February,Saturday,10:45 pm,good,"ate out | Meal | sex | Thảo | drinking | holiday",""
2019-02-09,9 February,Saturday,6:00 pm,good,"Dessert | ate out | Meal | friends | Thảo | holiday",""
2019-02-09,9 February,Saturday,2:35 pm,good,"friends | Thảo | hungover | holiday",""
2019-02-08,8 February,Friday,10:45 pm,good,"ate out | Meal | friends | Thảo | drinking | walk | holiday",""
2019-02-08,8 February,Friday,7:07 pm,good,"Dessert | ate out | Meal | friends | Thảo | walk | holiday",""
2019-02-08,8 February,Friday,1:18 pm,good,"ate out | Meal | friends | Thảo | relax | walk | holiday",""
2019-02-07,7 February,Thursday,11:45 pm,great,"ate out | Meal | friends | Thảo | reading | drinking | walk | holiday",""
2019-02-07,7 February,Thursday,6:00 pm,good,"friends | reading | walk | holiday",""
2019-02-07,7 February,Thursday,1:07 pm,great,"ate out | Meal | Thảo | reading | holiday",""
2019-02-06,6 February,Wednesday,11:54 pm,good,"ate out | Meal | sex | Thảo | reading | walk | holiday",""
2019-02-06,6 February,Wednesday,6:00 pm,good,"Dessert | ate out | Meal | friends | reading | gaming | walk | holiday",""
2019-02-06,6 February,Wednesday,1:00 pm,good,"Meal | friends | hungover | walk | holiday",""
2019-02-05,5 February,Tuesday,11:36 pm,good,"Dessert | ate out | Meal | friends | drinking | walk | holiday",""
2019-02-05,5 February,Tuesday,6:52 pm,good,"ate out | Meal | friends | drinking | walk | holiday",""
2019-02-05,5 February,Tuesday,1:20 pm,good,"ate out | Meal | friends | gaming | walk | holiday",""
2019-02-04,4 February,Monday,11:23 pm,good,"ate out | Meal | friends | reading | gaming | holiday",""
2019-02-04,4 February,Monday,6:55 pm,great,"Dessert | ate out | Meal | friends | sport | walk | holiday",""
2019-02-04,4 February,Monday,1:00 pm,good,"friends | reading | holiday",""
2019-02-03,3 February,Sunday,11:30 pm,grand,"ate out | Meal | friends | gaming | groceries | hungover | walk | holiday",""
2019-02-03,3 February,Sunday,6:01 pm,grand,"ate out | Meal | friends | hungover | walk | holiday",""
2019-02-03,3 February,Sunday,2:20 pm,grand,"gaming | hungover | holiday",""
2019-02-02,2 February,Saturday,10:45 pm,great,"ate out | Meal | friends | drinking | holiday",""
2019-02-02,2 February,Saturday,6:20 pm,great,"animals | friends | walk | holiday",""
2019-02-02,2 February,Saturday,2:06 pm,good,"ate out | Meal | animals | friends | walk | holiday",""
2019-02-01,1 February,Friday,10:45 pm,grand,"Dessert | ate out | Meal | friends | drinking | holiday",""
2019-02-01,1 February,Friday,6:01 pm,good,"ate out | Meal | friends | walk | holiday",""
2019-02-01,1 February,Friday,1:48 pm,good,"Dessert | ate out | Meal | friends | hungover | holiday",""
2019-01-31,31 January,Thursday,10:45 pm,good,"Dessert | ate out | Meal | wanking | friends | drinking | went out | holiday",""
2019-01-31,31 January,Thursday,6:37 pm,grand,"gaming | browsing | holiday",""
2019-01-31,31 January,Thursday,2:05 pm,good,"ate out | Meal | friends | groceries | holiday",""
2019-01-30,30 January,Wednesday,10:45 pm,grand,"friends | holiday",""
2019-01-30,30 January,Wednesday,8:07 pm,grand,"ate in | Meal | guitar | friends | gaming | drinking | lesson",""
2019-01-30,30 January,Wednesday,1:07 pm,good,"Meal | friends",""
2019-01-29,29 January,Tuesday,10:45 pm,good,"ate out | Meal | friends | drinking | sport",""
2019-01-29,29 January,Tuesday,7:10 pm,great,"cooking | ate out | Meal | commute | groceries | teaching",""
2019-01-29,29 January,Tuesday,1:09 pm,grand,"ate out | Meal | friends | teaching",""
2019-01-28,28 January,Monday,10:45 pm,good,"Dessert | friends | gaming",""
2019-01-28,28 January,Monday,8:03 pm,good,"ate in | Meal | TV",""
2019-01-28,28 January,Monday,1:14 pm,good,"wanking | TV",""
2019-01-27,27 January,Sunday,11:46 pm,good,"Dessert | ate out | Meal | friends | gaming",""
2019-01-27,27 January,Sunday,6:43 pm,good,"friends | gaming",""
2019-01-27,27 January,Sunday,4:08 pm,good,"ate in | Meal | friends | hungover",""
2019-01-26,26 January,Saturday,10:45 pm,grand,"friends | drinking",""
2019-01-26,26 January,Saturday,6:37 pm,great,"friends | drinking",""
2019-01-26,26 January,Saturday,3:50 pm,great,"ate out | Meal | friends | commute | sport",""
2019-01-25,25 January,Friday,10:45 pm,good,"ate out | Meal | friends | drinking",""
2019-01-25,25 January,Friday,6:22 pm,grand,"ate in | Meal | commute | Medical",""
2019-01-25,25 January,Friday,2:32 pm,grand,"Medical",""
2019-01-24,24 January,Thursday,10:49 pm,good,"friends | sport",""
2019-01-24,24 January,Thursday,6:20 pm,grand,"commute | teaching | Medical",""
2019-01-24,24 January,Thursday,1:07 pm,good,"Dessert | ate out | Meal | friends | teaching",""
2019-01-23,23 January,Wednesday,11:07 pm,good,"friends | TV",""
2019-01-23,23 January,Wednesday,7:39 pm,good,"ate in | Meal | guitar | friends | teaching | Medical",""
2019-01-23,23 January,Wednesday,1:38 pm,good,"ate out | Meal | friends | commute | teaching",""
2019-01-22,22 January,Tuesday,10:58 pm,good,"friends | gaming | sport",""
2019-01-22,22 January,Tuesday,6:18 pm,good,"ate in | Meal | guitar | commute",""
2019-01-22,22 January,Tuesday,1:00 pm,good,"ate out | Meal | friends | commute | teaching",""
2019-01-21,21 January,Monday,10:39 pm,good,"friends | TV",""
2019-01-21,21 January,Monday,6:31 pm,good,"ate out | Meal | reading | gaming | commute | Medical",""
2019-01-21,21 January,Monday,1:47 pm,great,"guitar | gaming",""
2019-01-20,20 January,Sunday,11:06 pm,good,"friends | TV | acid",""
2019-01-20,20 January,Sunday,4:57 pm,good,"acid | walk",""
2019-01-20,20 January,Sunday,3:01 pm,great,"ate in | Meal | Thảo | acid",""
2019-01-19,19 January,Saturday,11:37 pm,good,"friends | drinking",""
2019-01-19,19 January,Saturday,4:33 pm,grand,"friends | sport",""
2019-01-19,19 January,Saturday,11:57 am,good,"ate out | Meal | friends | commute",""
2019-01-18,18 January,Friday,11:14 pm,good,"friends | drinking",""
2019-01-18,18 January,Friday,9:03 pm,good,"ate out | Meal | friends",""
2019-01-18,18 January,Friday,1:55 pm,good,"Dessert | ate out | Meal | friends",""
2019-01-18,18 January,Friday,12:07 pm,good,"teaching",""
2019-01-18,18 January,Friday,7:28 am,grand,"wanking",""
2019-01-17,17 January,Thursday,10:54 pm,good,"ate out | Meal | friends | browsing | drinking",""
2019-01-17,17 January,Thursday,9:27 pm,great,"friends | sport",""
2019-01-17,17 January,Thursday,12:58 pm,good,"ate out | Meal | friends",""
2019-01-17,17 January,Thursday,12:23 pm,good,"teaching",""
2019-01-17,17 January,Thursday,11:04 am,grand,"teaching",""
2019-01-16,16 January,Wednesday,11:19 pm,good,"wanking",""
2019-01-16,16 January,Wednesday,10:24 pm,great,"Dessert | ate in | Meal | guitar | Thảo | lesson",""
2019-01-16,16 January,Wednesday,5:43 pm,bad,"commute",""
2019-01-16,16 January,Wednesday,4:05 pm,shite,"teaching",""
2019-01-16,16 January,Wednesday,8:43 am,grand,"teaching",""
2019-01-15,15 January,Tuesday,11:03 pm,great,"ate out | Meal | friends | sport",""
2019-01-15,15 January,Tuesday,6:13 pm,good,"friends",""
2019-01-15,15 January,Tuesday,1:40 pm,good,"ate out | Meal | friends",""
2019-01-15,15 January,Tuesday,11:46 am,bad,"teaching",""
2019-01-14,14 January,Monday,10:35 pm,grand,"friends | TV | gaming",""
2019-01-14,14 January,Monday,4:15 pm,grand,"ate out | Meal | reading",""
2019-01-14,14 January,Monday,3:07 pm,grand,"gaming",""
2019-01-14,14 January,Monday,11:06 am,good,"wanking",""
2019-01-13,13 January,Sunday,10:52 pm,grand,"gaming",""
2019-01-13,13 January,Sunday,7:05 pm,good,"ate out | Meal | friends",""
2019-01-13,13 January,Sunday,3:43 pm,good,"massage",""
2019-01-13,13 January,Sunday,1:22 pm,good,"ate out | Meal | friends",""
2019-01-13,13 January,Sunday,1:04 pm,good,"wanking",""
2019-01-12,12 January,Saturday,11:27 pm,bad,"friends | weed",""
2019-01-12,12 January,Saturday,9:28 pm,great,"ate out | Meal | friends | drinking",""
2019-01-12,12 January,Saturday,12:25 pm,great,"Dessert | ate out | Meal | friends",""
2019-01-12,12 January,Saturday,9:54 am,great,"Thảo",""
2019-01-11,11 January,Friday,11:17 pm,great,"ate in | Meal | friends | gaming",""
2019-01-11,11 January,Friday,7:46 pm,great,"friends | gaming",""
2019-01-11,11 January,Friday,4:18 pm,good,"teaching",""
2019-01-11,11 January,Friday,1:25 pm,good,"ate out | Meal | friends | teaching",""
2019-01-10,10 January,Thursday,10:47 pm,good,"friends | drinking",""
2019-01-10,10 January,Thursday,9:30 pm,great,"friends | sport",""
2019-01-10,10 January,Thursday,7:18 pm,good,"wanking | gaming",""
2019-01-10,10 January,Thursday,4:15 pm,great,"teaching",""
2019-01-10,10 January,Thursday,1:16 pm,good,"Dessert",""
2019-01-10,10 January,Thursday,12:59 pm,good,"ate out | Meal | friends",""
2019-01-10,10 January,Thursday,11:20 am,good,"teaching",""
2019-01-09,9 January,Wednesday,10:45 pm,good,"Dessert | ate in | Meal | Thảo",""
2019-01-09,9 January,Wednesday,3:35 pm,good,"commute",""
2019-01-09,9 January,Wednesday,1:08 pm,good,"Dessert | ate out | Meal | friends",""
2019-01-09,9 January,Wednesday,12:15 pm,good,"teaching",""
2019-01-09,9 January,Wednesday,9:41 am,bad,"teaching",""
2019-01-08,8 January,Tuesday,10:16 pm,grand,"friends",""
2019-01-08,8 January,Tuesday,9:23 pm,good,"friends | sport",""
2019-01-08,8 January,Tuesday,5:13 pm,good,"ate out | Meal",""
2019-01-08,8 January,Tuesday,4:24 pm,good,"teaching",""
2019-01-08,8 January,Tuesday,3:31 pm,bad,"teaching",""
2019-01-08,8 January,Tuesday,11:52 am,grand,"teaching",""
2019-01-07,7 January,Monday,10:55 pm,good,"gaming",""
2019-01-07,7 January,Monday,10:16 pm,good,"Dessert | ate out | Meal | friends | drinking",""
2019-01-07,7 January,Monday,1:07 pm,good,"ate out | Meal | commute | sick | Medical",""
2019-01-06,6 January,Sunday,11:40 pm,grand,"gaming | sick",""
2019-01-06,6 January,Sunday,8:11 pm,good,"ate out | Meal | guitar | friends | drinking",""
2019-01-06,6 January,Sunday,4:06 pm,grand,"ate out | Meal | friends | sick",""
2019-01-06,6 January,Sunday,1:12 pm,good,"gaming | browsing",""
2019-01-05,5 January,Saturday,10:52 pm,good,"friends | drinking | went out",""
2019-01-05,5 January,Saturday,9:21 pm,good,"Dessert | ate out | Meal | guitar | friends | browsing | drinking",""
2019-01-04,4 January,Friday,10:56 pm,great,"ate out | Meal | Thảo",""
2019-01-04,4 January,Friday,4:11 pm,great,"sex | Thảo",""
2019-01-04,4 January,Friday,1:11 pm,good,"Dessert | ate out | Meal | sex | Thảo",""
2019-01-04,4 January,Friday,8:38 am,good,"commute",""
2019-01-03,3 January,Thursday,11:17 pm,great,"guitar | Thảo | browsing",""
2019-01-03,3 January,Thursday,8:45 pm,good,"Dessert | ate out | Meal | Thảo",""
2019-01-03,3 January,Thursday,5:09 pm,good,"commute | teaching",""
2019-01-03,3 January,Thursday,1:12 pm,good,"ate out | Meal | friends",""
2019-01-03,3 January,Thursday,12:05 pm,good,"teaching",""
2019-01-02,2 January,Wednesday,9:41 pm,good,"Dessert | ate in | Meal | friends | Thảo | gaming",""
2019-01-02,2 January,Wednesday,5:15 pm,good,"ate out | Meal | sex | Thảo",""
2019-01-01,1 January,Tuesday,10:45 pm,good,"gaming | browsing",""
2019-01-01,1 January,Tuesday,9:50 pm,great,"friends | Thảo",""
2018-12-31,31 December,Monday,10:45 pm,great,"Dessert | ate out | Meal | sex | friends | Thảo | drinking",""
2018-12-30,30 December,Sunday,8:27 pm,good,"Dessert | Meal | TV | reading",""
2018-12-30,30 December,Sunday,9:16 am,good,"wanking | family",""
2018-12-29,29 December,Saturday,6:39 pm,good,"guitar | Thảo | family | gaming | browsing",""
2018-12-28,28 December,Friday,10:45 pm,good,"ate out | Meal | family | drinking",""
2018-12-28,28 December,Friday,7:41 pm,grand,"Dessert | ate in | Meal | guitar | family",""
2018-12-28,28 December,Friday,4:31 pm,good,"family | walk",""
2018-12-28,28 December,Friday,1:02 pm,good,"guitar | family",""
2018-12-28,28 December,Friday,9:29 am,good,"wanking | browsing",""
2018-12-27,27 December,Thursday,10:54 pm,good,"ate in | Meal | family | TV",""
2018-12-27,27 December,Thursday,5:12 pm,good,"ate out | Meal | friends | family",""
2018-12-27,27 December,Thursday,10:45 am,good,"wanking",""
2018-12-26,26 December,Wednesday,10:45 pm,grand,"family | TV",""
2018-12-26,26 December,Wednesday,7:24 pm,grand,"family | gaming | browsing",""
2018-12-26,26 December,Wednesday,3:02 pm,good,"Dessert | ate out | Meal | family",""
2018-12-25,25 December,Tuesday,10:45 pm,good,"browsing",""
2018-12-25,25 December,Tuesday,10:08 pm,grand,"family",""
2018-12-25,25 December,Tuesday,4:59 pm,good,"ate in | Meal | family | gaming",""
2018-12-24,24 December,Monday,8:23 pm,grand,"Dessert | ate out | ate in | Meal | family | drinking",""
2018-12-23,23 December,Sunday,11:17 pm,good,"friends | drinking",""
2018-12-23,23 December,Sunday,7:21 pm,grand,"TV",""
2018-12-23,23 December,Sunday,3:20 pm,good,"family | TV",""
2018-12-23,23 December,Sunday,1:22 pm,good,"groceries",""
2018-12-23,23 December,Sunday,12:26 pm,good,"ate out | Meal | friends",""
2018-12-22,22 December,Saturday,10:45 pm,good,"ate in | Meal | friends | gaming",""
2018-12-22,22 December,Saturday,1:26 pm,good,"ate in | Meal | family | TV",""
2018-12-21,21 December,Friday,10:45 pm,good,"ate out | Meal | friends | drinking",""
2018-12-21,21 December,Friday,4:10 pm,good,"ate out | Meal | friends | groceries",""
2018-12-21,21 December,Friday,11:48 am,good,"wanking",""
2018-12-20,20 December,Thursday,11:36 pm,good,"friends | drinking",""
2018-12-20,20 December,Thursday,6:04 pm,good,"ate in | Meal | TV | browsing",""
2018-12-20,20 December,Thursday,1:57 pm,good,"ate out | Meal | groceries",""
2018-12-20,20 December,Thursday,11:24 am,good,"Dessert | ate in | family",""
2018-12-19,19 December,Wednesday,9:16 pm,good,"ate in | Meal | TV",""
2018-12-19,19 December,Wednesday,1:31 pm,good,"ate out | Meal | friends",""
2018-12-18,18 December,Tuesday,11:20 pm,good,"friends | drinking",""
2018-12-18,18 December,Tuesday,5:16 pm,good,"Meal | TV",""
2018-12-17,17 December,Monday,9:29 pm,good,"ate out | Meal | friends",""
2018-12-17,17 December,Monday,12:14 pm,good,"ate out | Meal | friends | commute",""
2018-12-17,17 December,Monday,10:49 am,good,"guitar",""
2018-12-16,16 December,Sunday,7:35 pm,good,"ate out | Meal | reading | gaming",""
2018-12-16,16 December,Sunday,12:47 pm,great,"ate out | Meal | sex | Thảo | gaming",""
2018-12-15,15 December,Saturday,11:42 pm,good,"Thảo | gaming | drinking",""
2018-12-15,15 December,Saturday,2:43 pm,good,"sex | Thảo | gaming",""
2018-12-15,15 December,Saturday,1:04 pm,good,"ate out | Meal | Thảo | gaming",""
2018-12-14,14 December,Friday,8:44 pm,good,"ate in | Meal | Thảo | TV",""
2018-12-14,14 December,Friday,8:27 am,good,"Thảo | gaming",""
2018-12-13,13 December,Thursday,10:45 pm,good,"ate out | Meal | sex | Thảo",""
2018-12-13,13 December,Thursday,1:48 pm,good,"Dessert | ate out | Meal | reading",""
2018-12-12,12 December,Wednesday,7:17 pm,good,"guitar | friends | lesson",""
2018-12-12,12 December,Wednesday,12:59 pm,good,"ate out | Meal | teaching",""
2018-12-11,11 December,Tuesday,10:57 pm,good,"friends",""
2018-12-11,11 December,Tuesday,8:33 pm,good,"ate out | Meal | friends | drinking",""
2018-12-11,11 December,Tuesday,2:30 pm,good,"ate out | Meal | friends",""
2018-12-11,11 December,Tuesday,12:12 pm,good,"teaching",""
2018-12-10,10 December,Monday,10:45 pm,good,"friends | gaming",""
2018-12-10,10 December,Monday,2:56 pm,grand,"ate out | friends | commute",""
2018-12-10,10 December,Monday,12:07 pm,good,"wanking | browsing",""
2018-12-09,9 December,Sunday,10:46 pm,good,"browsing",""
2018-12-09,9 December,Sunday,9:36 pm,good,"Dessert | friends | gaming",""
2018-12-09,9 December,Sunday,6:47 pm,good,"Dessert | ate in | Meal | friends",""
2018-12-08,8 December,Saturday,10:45 pm,good,"friends | drinking",""
2018-12-08,8 December,Saturday,6:58 pm,good,"friends | drinking | sport",""
2018-12-08,8 December,Saturday,1:17 pm,good,"ate out | Meal | friends | commute",""
2018-12-07,7 December,Friday,11:19 pm,good,"friends | drinking",""
2018-12-07,7 December,Friday,5:04 pm,good,"teaching",""
2018-12-07,7 December,Friday,12:00 pm,good,"Dessert | ate out | Meal | teaching",""
2018-12-06,6 December,Thursday,10:59 pm,grand,"Dessert | ate out | Meal | friends | drinking",""
2018-12-06,6 December,Thursday,1:49 pm,good,"Dessert | ate out | Meal | Thảo",""
2018-12-06,6 December,Thursday,11:35 am,bad,"teaching",""
2018-12-05,5 December,Wednesday,1:54 pm,grand,"lesson | Vietnamese",""
2018-12-05,5 December,Wednesday,12:32 pm,good,"ate out | Meal | teaching",""
2018-12-05,5 December,Wednesday,7:54 am,good,"commute",""
2018-12-04,4 December,Tuesday,10:45 pm,good,"friends | drinking",""
2018-12-04,4 December,Tuesday,9:28 pm,good,"friends | sport",""
2018-12-04,4 December,Tuesday,3:16 pm,grand,"Dessert | ate out | friends | browsing | teaching",""
2018-12-03,3 December,Monday,10:48 pm,good,"ate in | Meal | TV | browsing",""
2018-12-03,3 December,Monday,5:56 pm,good,"Thảo",""
2018-12-03,3 December,Monday,3:18 pm,good,"Dessert | browsing | commute",""
2018-12-03,3 December,Monday,1:24 pm,good,"ate out | Meal | commute",""
2018-12-02,2 December,Sunday,10:45 pm,good,"wanking",""
2018-12-02,2 December,Sunday,9:02 pm,good,"ate in | Meal | TV",""
2018-12-02,2 December,Sunday,4:25 pm,great,"friends | sport",""
2018-12-02,2 December,Sunday,12:32 am,great,"friends | gaming",""
2018-12-01,1 December,Saturday,8:32 pm,great,"Dessert | ate in | Meal | friends",""
2018-12-01,1 December,Saturday,12:29 pm,good,"wanking",""
2018-11-30,30 November,Friday,10:45 pm,good,"friends | drinking | went out | N2O",""
2018-11-30,30 November,Friday,7:52 pm,good,"ate in | Meal | friends | TV",""
2018-11-30,30 November,Friday,4:28 pm,good,"teaching",""
2018-11-30,30 November,Friday,1:29 pm,good,"Dessert | ate out | Meal | friends | teaching",""
2018-11-29,29 November,Thursday,10:53 pm,good,"ate out | Meal | friends | drinking",""
2018-11-29,29 November,Thursday,9:06 pm,great,"friends | sport",""
2018-11-29,29 November,Thursday,6:52 pm,good,"ate in | Meal | browsing",""
2018-11-29,29 November,Thursday,4:38 pm,good,"Dessert | ate out | friends | teaching | sport",""
2018-11-28,28 November,Wednesday,10:45 pm,good,"Thảo",""
2018-11-28,28 November,Wednesday,4:20 pm,good,"ate out | ate in | Meal | lesson | Vietnamese",""
2018-11-28,28 November,Wednesday,7:48 am,good,"wanking",""
2018-11-27,27 November,Tuesday,9:28 pm,good,"sport",""
2018-11-27,27 November,Tuesday,5:43 pm,good,"Dessert | ate out | Meal",""
2018-11-27,27 November,Tuesday,2:34 pm,good,"ate out | Meal | friends",""
2018-11-27,27 November,Tuesday,12:10 pm,grand,"teaching",""
2018-11-26,26 November,Monday,10:45 pm,good,"wanking | Thảo",""
2018-11-26,26 November,Monday,4:52 pm,good,"guitar",""
2018-11-26,26 November,Monday,4:18 pm,grand,"wanking",""
2018-11-26,26 November,Monday,1:14 pm,grand,"ate out | Meal | reading",""
2018-11-26,26 November,Monday,11:50 am,good,"wanking",""
2018-11-25,25 November,Sunday,10:48 pm,good,"friends",""
2018-11-25,25 November,Sunday,5:33 pm,good,"ate in | Meal | TV",""
2018-11-25,25 November,Sunday,5:25 am,good,"friends | acid",""
2018-11-24,24 November,Saturday,11:50 pm,good,"friends | acid",""
2018-11-24,24 November,Saturday,9:33 pm,great,"friends | went out | acid",""
2018-11-24,24 November,Saturday,6:25 pm,great,"friends | acid",""
2018-11-24,24 November,Saturday,6:35 am,good,"friends | MD",""
2018-11-23,23 November,Friday,10:45 pm,good,"friends | drinking | MD",""
2018-11-23,23 November,Friday,6:37 pm,good,"ate in | Meal | friends | browsing",""
2018-11-23,23 November,Friday,1:51 pm,good,"Dessert | friends",""
2018-11-23,23 November,Friday,11:55 am,good,"ate out | Meal | friends",""
2018-11-23,23 November,Friday,11:21 am,good,"teaching",""
2018-11-22,22 November,Thursday,10:54 pm,grand,"Dessert | browsing",""
2018-11-22,22 November,Thursday,6:42 pm,good,"ate in | Meal | commute",""
2018-11-22,22 November,Thursday,12:46 pm,good,"ate out | Meal | friends",""
2018-11-22,22 November,Thursday,10:26 am,good,"teaching",""
2018-11-21,21 November,Wednesday,10:47 pm,good,"friends | drinking",""
2018-11-21,21 November,Wednesday,7:50 pm,good,"guitar | lesson",""
2018-11-21,21 November,Wednesday,5:38 pm,good,"ate in | Meal | TV",""
2018-11-21,21 November,Wednesday,3:57 pm,grand,"lesson | Vietnamese",""
2018-11-21,21 November,Wednesday,12:09 pm,good,"teaching",""
2018-11-20,20 November,Tuesday,9:28 pm,great,"friends | sport",""
2018-11-20,20 November,Tuesday,5:41 pm,good,"Dessert | browsing",""
2018-11-20,20 November,Tuesday,10:22 am,good,"wanking",""
2018-11-19,19 November,Monday,10:30 pm,good,"Thảo",""
2018-11-19,19 November,Monday,1:24 pm,good,"ate out | Meal | friends | holiday",""
2018-11-19,19 November,Monday,11:26 am,good,"friends | holiday",""
2018-11-18,18 November,Sunday,7:20 pm,good,"friends | drinking | commute | holiday",""
2018-11-18,18 November,Sunday,4:03 pm,great,"friends | sport | holiday",""
2018-11-17,17 November,Saturday,11:21 pm,good,"friends | drinking | holiday",""
2018-11-17,17 November,Saturday,8:05 pm,good,"friends | sport | holiday",""
2018-11-17,17 November,Saturday,8:16 am,good,"ate in | Meal | holiday",""
2018-11-16,16 November,Friday,6:47 pm,good,"ate out | Meal | friends | commute",""
2018-11-16,16 November,Friday,12:46 pm,good,"Dessert | friends",""
2018-11-16,16 November,Friday,11:55 am,good,"ate out | Meal | friends | teaching",""
2018-11-15,15 November,Thursday,9:18 pm,great,"sport",""
2018-11-15,15 November,Thursday,6:20 pm,good,"ate in | Meal | TV",""
2018-11-14,14 November,Wednesday,11:55 pm,good,"wanking | Thảo",""
2018-11-14,14 November,Wednesday,8:54 pm,good,"ate in | Meal | guitar | Thảo | TV | lesson",""
2018-11-14,14 November,Wednesday,1:11 pm,good,"Dessert | ate out | Meal | friends",""
2018-11-14,14 November,Wednesday,12:09 pm,good,"teaching",""
2018-11-14,14 November,Wednesday,7:47 am,good,"wanking | commute",""
2018-11-13,13 November,Tuesday,9:40 pm,good,"Dessert | Meal | friends",""
2018-11-13,13 November,Tuesday,1:02 pm,good,"Dessert | Meal | friends | browsing | teaching",""
2018-11-12,12 November,Monday,11:04 pm,good,"Dessert | ate in | Meal | guitar | friends | TV",""
2018-11-12,12 November,Monday,2:53 pm,good,"Dessert | ate out | guitar | browsing",""
2018-11-12,12 November,Monday,12:40 pm,good,"ate out | Meal | browsing",""
2018-11-12,12 November,Monday,12:18 pm,good,"wanking | guitar | browsing",""
2018-11-11,11 November,Sunday,10:51 pm,good,"ate in | Meal | friends | drinking",""
2018-11-11,11 November,Sunday,11:57 am,good,"ate out | Meal | friends | commute",""
2018-11-11,11 November,Sunday,8:05 am,good,"friends | commute",""
2018-11-10,10 November,Saturday,10:45 pm,good,"browsing",""
2018-11-10,10 November,Saturday,10:14 pm,good,"Dessert | ate out | Meal | friends",""
2018-11-10,10 November,Saturday,7:01 pm,grand,"commute",""
2018-11-10,10 November,Saturday,4:41 pm,grand,"commute | sport",""
2018-11-10,10 November,Saturday,10:46 am,grand,"wanking | browsing",""
2018-11-09,9 November,Friday,10:29 pm,good,"ate out | Meal | friends | browsing | commute",""
2018-11-09,9 November,Friday,1:25 pm,good,"Dessert | friends | browsing",""
2018-11-09,9 November,Friday,12:07 pm,good,"ate out | Meal | friends | teaching",""
2018-11-08,8 November,Thursday,10:30 pm,grand,"browsing",""
2018-11-08,8 November,Thursday,8:30 pm,good,"ate in | Meal | friends | Thảo",""
2018-11-08,8 November,Thursday,4:55 pm,good,"teaching",""
2018-11-08,8 November,Thursday,2:36 pm,good,"teaching",""
2018-11-08,8 November,Thursday,1:11 pm,good,"Dessert | ate out | Meal | browsing",""
2018-11-08,8 November,Thursday,11:09 am,grand,"teaching",""
2018-11-08,8 November,Thursday,7:51 am,good,"wanking | commute",""
2018-11-07,7 November,Wednesday,10:59 pm,good,"friends | drinking | commute",""
2018-11-07,7 November,Wednesday,2:11 pm,grand,"ate out | Meal | lesson | Vietnamese",""
2018-11-07,7 November,Wednesday,9:42 am,grand,"teaching",""
2018-11-07,7 November,Wednesday,7:51 am,good,"browsing | commute",""
2018-11-06,6 November,Tuesday,9:36 pm,great,"Dessert | wanking | Thảo",""
2018-11-06,6 November,Tuesday,12:45 pm,good,"ate out | Meal | friends",""
2018-11-06,6 November,Tuesday,12:10 pm,good,"teaching",""
2018-11-05,5 November,Monday,10:56 pm,good,"friends | TV",""
2018-11-05,5 November,Monday,7:57 pm,good,"ate in | Meal | friends | TV",""
2018-11-05,5 November,Monday,4:34 pm,good,"Medical",""
2018-11-05,5 November,Monday,2:59 pm,good,"reading | Medical",""
2018-11-05,5 November,Monday,1:23 pm,good,"Dessert | ate out | Meal | reading",""
2018-11-04,4 November,Sunday,10:45 pm,good,"ate out | wanking | friends | relax",""
2018-11-03,3 November,Saturday,10:45 pm,good,"guitar | friends | TV | drinking | went out | sport",""
2018-11-02,2 November,Friday,10:45 pm,good,"ate in | guitar | friends | TV | drinking | teaching",""
2018-11-01,1 November,Thursday,10:57 pm,good,"ate out | TV | teaching",""
2018-10-31,31 October,Wednesday,11:03 pm,good,"TV | teaching | sick",""
2018-10-30,30 October,Tuesday,10:54 pm,good,"ate out | wanking | Thảo | TV | teaching | sport",""
2018-10-29,29 October,Monday,11:04 pm,good,"ate out | guitar | Thảo | reading",""
2018-10-28,28 October,Sunday,11:43 pm,good,"ate out | wanking | guitar | friends | drinking | relax",""
2018-10-27,27 October,Saturday,10:45 pm,great,"ate out | guitar | friends | drinking | went out | sport",""
2018-10-26,26 October,Friday,11:29 pm,good,"ate out | guitar | friends | TV | reading | teaching",""
2018-10-25,25 October,Thursday,10:45 pm,good,"guitar | Thảo | TV | teaching",""
2018-10-24,24 October,Wednesday,10:47 pm,good,"ate out | guitar | friends | TV | teaching | lesson",""
2018-10-23,23 October,Tuesday,10:46 pm,good,"ate out | guitar | friends | TV | reading | teaching | sport",""
2018-10-22,22 October,Monday,11:20 pm,good,"ate out | wanking | guitar | friends | Thảo | TV | reading",""
